id,age,gender,race,driving_experience,education,income,vehicle_ownership,vehicle_year,married,children,postal_code,vehicle_type,speeding_violations,DUIs,past_accidents,outcome,telematic_score,credit_scores,annual_mileages,monthly_mileages
742164,65+,female,majority,30y+,university,high,True,after 2015,True,True,10238,sedan,1,0,2,False,73.68168318297002,0.6740414294106584,7000.0,583.3333333333334
620903,26-39,female,majority,10-19y,high school,very low,False,before 2015,True,True,10238,sedan,0,0,1,True,47.594221754772406,0.5037056612882583,15000.0,1250.0
600221,26-39,female,majority,10-19y,high school,medium,True,before 2015,True,True,32765,sedan,2,1,0,False,12.258315650718298,0.4808607229796859,8000.0,666.6666666666666
344420,65+,male,minority,10-19y,high school,high,True,after 2015,True,True,10238,sedan,4,0,0,False,92.79342012370216,0.515812809602791,11000.0,916.6666666666665
823080,16-25,female,majority,0-9y,none,very low,True,before 2015,False,True,10238,sedan,0,0,0,True,45.40965933775366,0.4934823530904108,11697.003206900365,974.750267241697
137679,40-64,female,majority,20-29y,high school,medium,True,before 2015,False,False,10238,sedan,2,0,3,False,73.44870403224036,0.8447693992802177,17000.0,1416.666666666667
826526,16-25,female,majority,0-9y,high school,very low,True,before 2015,False,True,32765,sedan,0,0,0,True,36.71738144312921,0.326073298912384,12000.0,1000.0
362357,40-64,female,majority,20-29y,university,high,True,before 2015,True,False,32765,sedan,3,0,0,False,1.8880878576234659,0.6033931394625662,11697.003206900365,974.750267241697
559904,26-39,female,majority,0-9y,university,high,True,before 2015,True,True,32765,sedan,0,0,0,False,10.05303586918359,0.6874077602000476,9000.0,750.0
836845,40-64,male,majority,10-19y,university,high,False,after 2015,True,False,10238,sedan,0,0,0,False,49.621947948992435,0.6240850982971254,11697.003206900365,974.750267241697
536715,26-39,female,minority,0-9y,none,low,True,before 2015,False,True,32765,sedan,0,0,0,True,68.99643571263624,0.3036760657982809,6000.0,500.0
757781,65+,female,majority,30y+,university,high,True,before 2015,True,True,10238,sedan,1,1,1,False,33.473532657927905,0.6384093615076926,11000.0,916.6666666666665
641758,40-64,female,majority,20-29y,none,low,True,before 2015,False,True,21217,sedan,2,0,1,True,69.54884591776504,0.3389234505866029,12000.0,1000.0
346059,26-39,male,majority,10-19y,university,medium,True,before 2015,True,False,92101,sedan,1,0,1,True,69.8635589431956,0.6073963264420993,13000.0,1083.3333333333333
862185,16-25,female,majority,0-9y,university,medium,True,before 2015,False,False,32765,sedan,0,0,0,True,70.39359073278308,0.3843188544077816,15000.0,1250.0
38798,40-64,female,majority,10-19y,high school,medium,True,before 2015,False,True,10238,sedan,2,0,1,False,49.25218540205085,0.5746368950714444,11697.003206900365,974.750267241697
834706,26-39,male,majority,10-19y,university,low,False,before 2015,False,False,10238,sedan,0,0,1,True,91.4886150121504,0.3253458331492491,17000.0,1416.666666666667
482099,40-64,female,majority,20-29y,high school,high,False,before 2015,True,True,10238,sedan,0,1,2,False,48.91965179806156,0.7397365430996375,9000.0,750.0
379173,40-64,male,majority,20-29y,none,low,True,before 2015,False,True,10238,sedan,5,0,3,False,45.02651934966381,0.4213727899199364,9000.0,750.0
634385,16-25,female,majority,0-9y,none,low,True,before 2015,False,False,10238,sedan,0,0,0,False,19.9380819010627,0.4347263584753228,11000.0,916.6666666666665
659824,40-64,female,majority,20-29y,high school,medium,True,before 2015,True,True,32765,sedan,5,0,0,False,30.76550873563365,0.515812809602791,5000.0,416.66666666666674
100769,26-39,female,minority,10-19y,none,very low,False,before 2015,False,False,10238,sedan,0,0,0,False,4.233449251830335,0.4095635873512519,13000.0,1083.3333333333333
806041,65+,female,minority,10-19y,university,high,True,before 2015,True,True,10238,sedan,0,0,0,False,63.35352936161702,0.6649445937643444,14000.0,1166.6666666666667
358231,26-39,female,majority,10-19y,high school,very low,True,before 2015,True,True,10238,sedan,0,0,2,False,24.853574392709287,0.4217761160854687,11000.0,916.6666666666665
858469,26-39,male,minority,10-19y,high school,low,True,after 2015,False,False,10238,sedan,3,0,1,False,30.41552544854651,0.4363575583678381,17000.0,1416.666666666667
340922,65+,female,majority,30y+,high school,high,True,after 2015,True,True,10238,sedan,4,0,6,False,77.08145216643211,0.5454170837148882,8000.0,666.6666666666666
743349,40-64,male,majority,20-29y,high school,high,False,before 2015,True,True,10238,sedan,4,0,5,False,32.72211831614539,0.4725505586147925,13000.0,1083.3333333333333
777322,16-25,male,majority,0-9y,high school,very low,False,before 2015,False,False,32765,sports car,0,0,0,True,24.219589201314214,0.4109658882409655,9000.0,750.0
35846,26-39,female,majority,10-19y,none,medium,True,before 2015,False,True,10238,sedan,1,1,0,False,16.905774913370575,0.5362321051953783,13000.0,1083.3333333333333
277281,40-64,female,majority,20-29y,high school,medium,True,before 2015,True,True,10238,sedan,1,0,1,False,77.48584021819559,0.6048092117828341,13000.0,1083.3333333333333
977326,16-25,female,majority,0-9y,none,low,True,after 2015,True,False,10238,sedan,0,0,0,False,12.970625799002688,0.3829703656842234,14000.0,1166.6666666666667
719469,40-64,female,minority,20-29y,none,high,True,before 2015,True,True,10238,sedan,2,0,0,False,45.37537602503535,0.610668072605521,8000.0,666.6666666666666
623049,65+,female,minority,30y+,high school,high,True,before 2015,False,True,32765,sports car,10,0,1,False,50.69301160771944,0.6077604581227761,11000.0,916.6666666666665
458864,26-39,female,majority,10-19y,university,high,True,before 2015,True,True,10238,sedan,0,0,0,False,68.73899126857145,0.5501791491994638,9000.0,750.0
704602,16-25,female,majority,0-9y,high school,very low,True,before 2015,False,False,10238,sedan,0,0,0,True,63.32834823329955,0.4367822925882561,15000.0,1250.0
631585,65+,female,majority,20-29y,university,high,True,before 2015,True,True,32765,sedan,1,0,0,False,81.0720672945175,0.7226741315484707,7000.0,583.3333333333334
284620,40-64,male,majority,20-29y,university,medium,True,after 2015,True,True,32765,sedan,2,3,2,True,4.475143392623815,0.4050369649662168,11000.0,916.6666666666665
871638,40-64,female,majority,10-19y,high school,medium,False,before 2015,True,True,10238,sedan,1,0,3,False,29.64407247793972,0.5546780709314852,10000.0,833.3333333333335
846727,26-39,female,majority,10-19y,university,low,False,before 2015,False,True,92101,sedan,1,0,0,True,28.013411877537976,0.4848989798873584,11000.0,916.6666666666665
717824,40-64,female,majority,10-19y,university,high,True,after 2015,True,False,10238,sedan,1,0,0,False,14.601690559210825,0.6677167788370204,12000.0,1000.0
595512,65+,male,majority,10-19y,university,high,True,after 2015,True,True,32765,sedan,7,0,1,False,28.917825385644317,0.5978279623546928,8000.0,666.6666666666666
776319,16-25,female,majority,0-9y,high school,low,False,before 2015,False,False,10238,sedan,0,0,0,True,30.976531414290342,0.4099796451032053,13000.0,1083.3333333333333
516854,65+,male,majority,30y+,high school,high,True,before 2015,True,True,10238,sedan,3,1,3,False,52.18844619274783,0.6520091339480983,8000.0,666.6666666666666
904806,26-39,female,majority,10-19y,high school,very low,True,after 2015,False,True,32765,sedan,1,0,0,False,66.3704478926256,0.3635651402218856,12000.0,1000.0
237044,40-64,male,majority,20-29y,none,medium,True,before 2015,False,True,10238,sedan,3,0,5,False,38.110051361181405,0.5684657075683763,13000.0,1083.3333333333333
735970,40-64,male,majority,20-29y,university,low,True,before 2015,False,True,10238,sedan,4,2,5,False,71.94702313133811,0.4849226786837624,13000.0,1083.3333333333333
532449,40-64,female,minority,20-29y,none,medium,True,after 2015,True,True,10238,sedan,3,0,0,False,33.616533857958004,0.515812809602791,8000.0,666.6666666666666
364211,26-39,female,majority,0-9y,high school,high,True,before 2015,False,True,10238,sedan,0,0,0,True,29.028367731476035,0.5984750968198154,14000.0,1166.6666666666667
538937,16-25,male,minority,0-9y,high school,very low,False,after 2015,False,True,10238,sedan,0,0,0,False,54.118805585702425,0.1732536697645697,12000.0,1000.0
964893,40-64,female,majority,20-29y,high school,low,True,before 2015,False,True,32765,sedan,0,2,1,False,2.3716360305790607,0.3658662566623807,10000.0,833.3333333333335
359552,40-64,male,majority,0-9y,university,high,False,after 2015,True,True,92101,sedan,0,0,0,False,7.978912363400036,0.6622630915790513,10000.0,833.3333333333335
520977,16-25,female,majority,0-9y,high school,very low,False,before 2015,False,True,10238,sedan,0,0,0,False,41.79695435865271,0.2964579189655135,13000.0,1083.3333333333333
564276,65+,male,majority,10-19y,university,high,False,after 2015,False,False,10238,sedan,3,1,0,True,94.29127113917565,0.6654465106165252,14000.0,1166.6666666666667
815188,16-25,male,majority,0-9y,high school,very low,True,before 2015,False,False,10238,sedan,0,0,0,True,72.15117798434237,0.4598209016844733,16000.0,1333.3333333333333
731941,26-39,female,majority,0-9y,none,very low,False,after 2015,False,True,10238,sedan,0,0,0,True,8.812656950055775,0.3044782230239015,13000.0,1083.3333333333333
250884,40-64,female,majority,10-19y,high school,high,True,after 2015,True,True,10238,sedan,2,1,2,False,84.63180127808738,0.5540992702345708,10000.0,833.3333333333335
492981,16-25,male,majority,0-9y,high school,medium,True,before 2015,True,True,10238,sedan,0,0,0,False,73.23007706081809,0.5501360144688462,11697.003206900365,974.750267241697
392330,16-25,female,majority,0-9y,high school,low,True,after 2015,False,False,10238,sedan,0,0,0,True,61.094652570265325,0.5088152895397878,11697.003206900365,974.750267241697
819683,40-64,female,majority,20-29y,high school,medium,False,before 2015,True,True,92101,sedan,1,0,0,False,82.02929606091773,0.5824349020421999,10000.0,833.3333333333335
850880,40-64,male,majority,0-9y,high school,high,True,before 2015,True,True,32765,sedan,0,0,0,True,40.41098477429571,0.6575109245006766,5000.0,416.66666666666674
122218,26-39,female,minority,0-9y,university,medium,False,before 2015,False,True,10238,sedan,0,0,0,True,22.150105085385274,0.5398917673832456,9000.0,750.0
400118,26-39,female,majority,10-19y,high school,high,True,after 2015,True,False,32765,sedan,0,1,0,False,51.20233891087593,0.7882455199977025,12000.0,1000.0
952862,40-64,female,majority,10-19y,high school,high,True,after 2015,True,False,10238,sedan,0,0,1,False,54.88417555934738,0.3740988948900966,11000.0,916.6666666666665
715393,65+,female,majority,0-9y,high school,low,False,before 2015,True,True,32765,sedan,0,0,0,True,53.83263720099121,0.4533881137734935,5000.0,416.66666666666674
991373,40-64,female,majority,10-19y,university,high,True,before 2015,True,True,10238,sedan,0,0,1,False,56.50737914801053,0.6236477209573313,13000.0,1083.3333333333333
648831,26-39,female,majority,10-19y,high school,high,True,before 2015,False,False,10238,sedan,0,0,0,False,94.87049182391807,0.5478841635869207,14000.0,1166.6666666666667
341566,16-25,male,minority,0-9y,high school,very low,False,before 2015,False,False,92101,sedan,0,0,0,True,90.22456230962315,0.3430873769883655,17000.0,1416.666666666667
670801,40-64,male,majority,20-29y,high school,high,True,after 2015,True,True,10238,sedan,2,0,4,False,87.57170365589394,0.5190099503610509,13000.0,1083.3333333333333
299582,40-64,male,majority,20-29y,university,medium,False,after 2015,True,True,10238,sedan,0,1,8,False,80.14168109086272,0.5673898991239938,8000.0,666.6666666666666
472624,40-64,male,majority,20-29y,university,high,True,after 2015,False,True,10238,sedan,2,1,3,False,94.34281072652855,0.6817248270496551,10000.0,833.3333333333335
485103,26-39,male,majority,10-19y,high school,high,True,after 2015,True,False,10238,sedan,1,1,3,False,9.849464167940326,0.7049433758654299,14000.0,1166.6666666666667
385407,26-39,female,majority,0-9y,university,high,True,before 2015,True,True,10238,sedan,0,0,0,False,26.51232614457395,0.7094989381196158,9000.0,750.0
152379,16-25,female,minority,0-9y,high school,low,False,before 2015,True,True,10238,sedan,0,0,0,True,49.50559456545849,0.3811504504337714,14000.0,1166.6666666666667
440240,65+,female,majority,30y+,university,high,True,after 2015,False,True,32765,sedan,3,2,0,False,84.65344931234053,0.7276229155679576,12000.0,1000.0
598079,26-39,male,majority,10-19y,university,low,True,before 2015,False,False,10238,sedan,3,0,2,False,50.51657115227326,0.5575777399764442,16000.0,1333.3333333333333
813470,40-64,female,majority,20-29y,none,very low,False,before 2015,False,False,10238,sedan,3,0,2,True,74.80347393415887,0.3655315487639938,12000.0,1000.0
258190,40-64,male,majority,20-29y,university,medium,True,after 2015,True,False,32765,sedan,2,1,2,False,13.89599052489162,0.5071819273107249,10000.0,833.3333333333335
770671,40-64,female,majority,20-29y,none,medium,True,after 2015,True,True,92101,sedan,1,0,1,False,25.24138129765602,0.5109156545146275,11697.003206900365,974.750267241697
574717,65+,male,majority,30y+,high school,high,True,before 2015,True,True,10238,sedan,6,0,6,False,73.17760950376723,0.5761803776573232,11000.0,916.6666666666665
535303,26-39,male,majority,10-19y,high school,high,False,before 2015,True,True,10238,sedan,1,0,0,False,16.473400888772403,0.6722631185395288,9000.0,750.0
677109,16-25,male,majority,0-9y,none,very low,True,before 2015,False,False,10238,sedan,0,0,0,True,35.135593465492676,0.4894065022328379,17000.0,1416.666666666667
247706,65+,male,majority,0-9y,none,medium,True,before 2015,True,True,10238,sedan,0,0,0,True,26.48662578135714,0.4547790641267574,11000.0,916.6666666666665
338645,16-25,female,majority,0-9y,none,very low,True,before 2015,False,True,10238,sedan,0,0,0,True,34.986169422247855,0.291594811098864,14000.0,1166.6666666666667
273775,40-64,male,minority,20-29y,high school,medium,True,after 2015,False,True,92101,sedan,2,1,3,False,70.83240490779703,0.5800044807159798,13000.0,1083.3333333333333
524250,16-25,female,majority,0-9y,high school,low,False,before 2015,False,True,10238,sedan,0,0,0,True,36.7847181142801,0.3341015036327409,15000.0,1250.0
683955,16-25,male,majority,0-9y,high school,very low,False,before 2015,False,True,10238,sedan,0,0,0,True,55.52633226079402,0.515812809602791,14000.0,1166.6666666666667
242935,65+,male,minority,30y+,high school,high,True,before 2015,True,True,10238,sedan,5,1,4,False,9.993187705440961,0.5965456185989815,13000.0,1083.3333333333333
11761,65+,female,majority,20-29y,university,high,True,after 2015,True,True,10238,sedan,3,0,1,False,80.50176932346278,0.8022750062675513,12000.0,1000.0
337899,26-39,female,majority,10-19y,high school,medium,False,before 2015,False,True,10238,sedan,1,0,0,False,36.98886256481249,0.7119888047926283,11697.003206900365,974.750267241697
998522,26-39,female,majority,10-19y,high school,low,True,before 2015,False,False,10238,sedan,1,1,2,False,64.85341590333425,0.4354991782885195,14000.0,1166.6666666666667
595420,40-64,female,minority,0-9y,none,low,False,before 2015,False,True,10238,sedan,0,0,0,True,72.53896016618326,0.3448712040183041,13000.0,1083.3333333333333
575122,40-64,female,majority,10-19y,university,high,True,before 2015,True,True,32765,sedan,1,0,0,False,20.96609221117004,0.6352126722583398,8000.0,666.6666666666666
360802,40-64,female,minority,0-9y,university,high,False,before 2015,False,True,10238,sedan,0,0,0,True,88.46749849533501,0.5596127262430464,8000.0,666.6666666666666
304497,65+,male,majority,30y+,university,high,True,before 2015,True,True,10238,sedan,4,0,1,False,61.622425160695286,0.6002606708399577,10000.0,833.3333333333335
156736,40-64,female,majority,20-29y,high school,medium,True,after 2015,True,False,10238,sedan,0,0,2,False,42.87251417514815,0.4331407796093584,14000.0,1166.6666666666667
