id,age,gender,race,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,DUIs,past_accidents,outcome,telematic_score,monthly_mileage
866929,26-39,female,majority,0-9y,university,high,0.6026477596586622,True,before 2015,True,False,32765,11000.0,sedan,0,0,0,True,62.4943770407832,916.6666666666666
225143,40-64,male,majority,20-29y,university,high,0.6150681575582413,True,after 2015,True,True,10238,11000.0,sedan,1,0,3,False,72.88705094885958,916.6666666666666
394664,26-39,male,majority,10-19y,none,very low,0.1961267039783941,False,before 2015,True,True,10238,10000.0,sedan,2,1,1,False,93.19127325974559,833.3333333333334
207812,65+,male,majority,30y+,high school,high,0.6302280018895937,True,after 2015,False,True,32765,7000.0,sports car,16,0,3,False,27.887192626096493,583.3333333333334
734171,16-25,female,majority,0-9y,none,very low,0.3054392923725627,False,before 2015,False,False,32765,11000.0,sedan,0,0,0,True,95.02112058654302,916.6666666666666
673153,26-39,male,majority,10-19y,high school,very low,0.3435642316265703,False,before 2015,False,True,32765,11000.0,sedan,5,0,2,True,6.32626718206748,916.6666666666666
564497,40-64,female,minority,20-29y,high school,medium,0.5523185354505107,False,after 2015,False,True,32765,9000.0,sedan,5,0,2,False,60.30138633645882,750.0
56765,26-39,female,majority,10-19y,high school,medium,0.3347397301816484,True,after 2015,True,True,10238,9000.0,sedan,1,0,0,False,5.713271934332997,750.0
618970,26-39,female,majority,10-19y,high school,high,0.6989460331110714,True,after 2015,False,False,32765,17000.0,sedan,0,0,0,False,89.37741877619449,1416.6666666666667
580579,40-64,male,majority,20-29y,university,high,0.5734753967793681,False,before 2015,True,True,92101,14000.0,sedan,4,0,1,True,52.98090570700541,1166.6666666666667
101,65+,female,majority,10-19y,university,high,0.4590105215668911,False,before 2015,True,True,92101,10000.0,sedan,1,0,0,False,66.93483507627961,833.3333333333334
751835,40-64,female,majority,20-29y,university,high,0.5541971992318356,True,before 2015,True,False,10238,10000.0,sedan,1,1,3,False,83.15739259104525,833.3333333333334
330506,16-25,female,majority,0-9y,high school,low,0.4489473277904669,True,before 2015,False,True,21217,15000.0,sedan,0,0,0,True,15.031062248396875,1250.0
290427,16-25,female,majority,0-9y,none,medium,0.4474047668287038,True,before 2015,False,True,32765,10000.0,sedan,0,0,0,False,3.8591561938133845,833.3333333333334
514190,40-64,female,majority,20-29y,high school,medium,0.7025510033929494,True,after 2015,False,True,32765,11000.0,sedan,2,0,1,False,87.88811459128522,916.6666666666666
142916,16-25,female,majority,0-9y,high school,very low,0.2370144655001789,False,before 2015,False,True,10238,12000.0,sedan,0,0,0,False,31.49332274589325,1000.0
187735,40-64,male,majority,20-29y,university,high,0.5860322133857707,True,before 2015,True,True,10238,13000.0,sedan,1,0,5,False,12.897890792716527,1083.3333333333333
665081,16-25,female,majority,0-9y,high school,very low,0.4109938874087053,False,before 2015,True,True,10238,9000.0,sedan,0,0,0,True,46.84612370870865,750.0
911327,40-64,male,majority,20-29y,university,high,0.5360446985709163,False,before 2015,False,True,10238,11000.0,sedan,3,0,4,False,59.83060756960188,916.6666666666666
531250,65+,female,majority,20-29y,high school,high,0.6809375960435273,True,before 2015,True,True,32765,8000.0,sedan,4,0,2,False,3.0970603422510123,666.6666666666666
560825,40-64,male,minority,0-9y,high school,medium,0.4752262109815828,True,before 2015,False,False,10238,19000.0,sedan,0,0,0,True,27.489565825708773,1583.3333333333333
604528,65+,male,majority,20-29y,high school,high,0.6814407754118865,True,before 2015,False,True,32765,10000.0,sedan,5,0,0,False,3.2799874276896013,833.3333333333334
277408,26-39,male,majority,10-19y,none,medium,0.4082714978911518,True,before 2015,False,False,10238,16000.0,sedan,1,0,1,False,42.0335389195499,1333.3333333333333
292048,16-25,female,minority,0-9y,none,very low,0.4182087066621732,False,before 2015,True,True,10238,,sedan,0,0,0,True,89.51000290662444,
16431,26-39,male,majority,10-19y,high school,medium,0.5815271754016657,True,after 2015,False,True,10238,16000.0,sedan,4,0,1,False,98.26524114935692,1333.3333333333333
916137,26-39,female,majority,10-19y,high school,high,0.5290295051140557,False,after 2015,False,False,10238,16000.0,sedan,1,0,1,False,63.70475535036275,1333.3333333333333
624324,40-64,female,majority,0-9y,university,high,,True,before 2015,True,True,32765,9000.0,sedan,0,0,0,False,16.16376937845918,750.0
497463,65+,female,majority,20-29y,university,high,0.4303924447202586,True,before 2015,True,True,92101,11000.0,sedan,3,1,0,False,90.58493899993057,916.6666666666666
854542,40-64,female,majority,10-19y,university,high,0.5221190049628224,True,after 2015,True,True,32765,9000.0,sedan,1,0,0,False,51.62478232000605,750.0
506115,26-39,male,majority,10-19y,none,low,0.4877611163322501,False,before 2015,True,True,10238,14000.0,sedan,0,0,4,True,15.374931210291809,1166.6666666666667
72732,26-39,male,majority,10-19y,none,very low,0.2586558183843642,False,before 2015,False,True,32765,8000.0,sedan,1,1,1,True,92.17266694516614,666.6666666666666
858684,40-64,female,majority,20-29y,university,high,,True,before 2015,True,False,10238,11000.0,sedan,2,0,2,False,75.7469050723103,916.6666666666666
69924,26-39,male,minority,10-19y,none,very low,0.1615453690910059,False,before 2015,False,False,10238,17000.0,sedan,2,0,2,True,73.17052727231516,1416.6666666666667
898179,65+,female,majority,30y+,high school,high,0.6041001478735659,True,before 2015,True,True,32765,8000.0,sedan,12,0,0,False,70.91807037944046,666.6666666666666
494519,40-64,female,majority,0-9y,university,high,0.8473887350441124,True,after 2015,False,True,10238,13000.0,sedan,0,0,0,False,20.03398210964423,1083.3333333333333
930258,26-39,male,majority,10-19y,university,medium,0.4483831250237339,False,after 2015,False,False,21217,14000.0,sedan,0,0,0,True,21.100669170752607,1166.6666666666667
900230,26-39,female,majority,10-19y,high school,medium,0.5360271863656086,False,after 2015,True,True,32765,7000.0,sedan,3,2,0,False,68.8292998427255,583.3333333333334
880893,26-39,female,majority,10-19y,high school,high,0.512042917009909,True,before 2015,True,True,32765,,sedan,1,0,0,False,21.972275011039688,
512929,65+,male,majority,30y+,university,high,0.5198680132761865,True,after 2015,True,True,32765,5000.0,sedan,12,2,7,False,43.86716968030488,416.6666666666667
24255,65+,male,majority,30y+,high school,high,0.6222449132769979,True,after 2015,True,True,10238,8000.0,sedan,4,0,4,False,78.20018255939414,666.6666666666666
175117,40-64,female,majority,20-29y,university,high,0.4165222280131299,True,before 2015,False,True,10238,12000.0,sedan,1,1,1,False,78.3952518097841,1000.0
509213,65+,male,majority,20-29y,university,high,0.5922982170441012,True,after 2015,False,True,32765,,sedan,4,0,0,False,45.326177252585964,
30424,40-64,male,minority,20-29y,none,medium,0.5053905994161536,True,before 2015,True,True,10238,7000.0,sedan,3,2,1,False,79.21899382752451,583.3333333333334
576125,65+,male,majority,30y+,high school,high,,True,before 2015,True,True,10238,12000.0,sedan,3,0,7,False,83.86217961980567,1000.0
449844,65+,female,majority,10-19y,university,high,,True,before 2015,True,True,10238,9000.0,sedan,1,1,0,False,65.47757512842603,750.0
849354,26-39,male,majority,10-19y,high school,low,,True,before 2015,True,False,32765,11000.0,sedan,1,1,0,False,22.842585230842015,916.6666666666666
364544,26-39,male,majority,0-9y,high school,low,0.3911383064250576,True,before 2015,False,False,10238,15000.0,sedan,0,0,0,True,27.401178038554754,1250.0
618802,26-39,male,majority,0-9y,high school,high,0.6452732829908605,False,before 2015,True,True,10238,11000.0,sedan,0,0,0,True,31.484115540873535,916.6666666666666
408939,26-39,male,majority,10-19y,university,medium,0.5302592448700141,True,after 2015,True,True,32765,9000.0,sedan,5,0,1,False,11.6804107733952,750.0
940603,40-64,female,majority,20-29y,none,medium,0.4924103959378574,True,before 2015,False,True,10238,12000.0,sedan,1,0,1,False,27.315962036994513,1000.0
354689,16-25,female,majority,0-9y,high school,low,0.4145847394995623,False,after 2015,False,False,10238,12000.0,sedan,0,0,0,True,20.951922431253212,1000.0
740592,26-39,male,majority,10-19y,high school,medium,0.4441140482434208,True,before 2015,False,True,10238,10000.0,sports car,2,0,0,False,45.532874980860214,833.3333333333334
123150,65+,female,majority,30y+,university,high,0.5432644167719921,True,after 2015,True,True,10238,11000.0,sedan,4,2,1,False,90.84375478722649,916.6666666666666
564890,40-64,female,majority,10-19y,none,low,,True,before 2015,False,True,32765,10000.0,sedan,2,1,1,False,10.448031675395807,833.3333333333334
299429,26-39,female,majority,0-9y,university,high,,True,after 2015,False,True,10238,,sedan,0,0,0,False,72.02679239473956,
949426,26-39,male,majority,10-19y,high school,medium,0.5221769112250697,True,after 2015,True,True,10238,12000.0,sedan,0,0,0,False,68.72830044131277,1000.0
455304,40-64,male,majority,10-19y,high school,medium,0.5062116529171277,False,before 2015,True,False,10238,11000.0,sedan,3,0,1,False,9.575419866335766,916.6666666666666
513675,65+,male,majority,30y+,high school,high,0.6487467867282103,True,before 2015,True,True,32765,6000.0,sedan,13,6,3,False,92.25724049058,500.0
617387,26-39,male,majority,10-19y,high school,medium,0.4069958243881594,True,before 2015,False,False,10238,16000.0,sedan,0,0,1,False,56.84722021568196,1333.3333333333333
436863,16-25,male,majority,0-9y,high school,low,0.5022869533930133,False,before 2015,True,False,10238,12000.0,sedan,0,0,0,True,36.372552113568425,1000.0
227991,26-39,male,majority,0-9y,university,medium,,False,before 2015,False,True,21217,,sedan,0,0,0,True,75.65385834953067,
677307,26-39,female,majority,0-9y,high school,medium,0.5532659078456234,False,before 2015,False,True,10238,11000.0,sedan,0,0,0,True,25.736545840163405,916.6666666666666
5656,40-64,male,majority,20-29y,university,high,0.6521572894862243,True,after 2015,True,True,10238,,sedan,6,0,2,False,69.35098370463204,
818173,40-64,male,majority,20-29y,university,high,0.7557590484416451,True,after 2015,True,True,10238,12000.0,sedan,2,0,2,False,3.971120757224722,1000.0
62863,65+,male,majority,20-29y,university,high,0.5000459869796376,True,before 2015,True,True,10238,12000.0,sedan,2,0,6,False,83.9408037609272,1000.0
143410,40-64,female,majority,20-29y,university,medium,0.5993749214349967,False,before 2015,False,False,10238,18000.0,sedan,0,0,2,False,44.81708470213185,1500.0
795527,26-39,female,majority,10-19y,high school,low,0.3646300364441638,False,before 2015,True,True,32765,7000.0,sports car,1,0,0,True,63.66929143579417,583.3333333333334
513598,40-64,male,majority,20-29y,university,high,0.6051303442238017,True,before 2015,True,True,10238,12000.0,sedan,3,0,2,False,22.123781980668365,1000.0
373533,65+,female,majority,20-29y,high school,high,,True,before 2015,True,True,10238,12000.0,sedan,2,0,2,False,67.7073712658448,1000.0
121496,40-64,male,majority,0-9y,none,medium,0.5491989032257741,True,after 2015,True,True,10238,7000.0,sedan,0,0,0,False,77.22402758932766,583.3333333333334
368915,16-25,male,majority,0-9y,high school,low,0.4005849078660153,True,before 2015,False,False,10238,15000.0,sedan,0,0,0,True,47.321318688439874,1250.0
309619,40-64,male,majority,10-19y,university,medium,,False,after 2015,True,False,10238,16000.0,sedan,1,2,0,True,61.77269240617943,1333.3333333333333
348146,26-39,female,majority,10-19y,none,very low,0.2565912745042664,False,before 2015,False,False,10238,12000.0,sedan,0,0,2,True,45.63259238223986,1000.0
847312,26-39,male,majority,10-19y,university,high,0.680928917443575,True,before 2015,True,False,10238,12000.0,sedan,1,2,1,False,89.40913692578455,1000.0
268799,26-39,male,majority,10-19y,high school,medium,0.4741973179165643,True,before 2015,False,True,32765,9000.0,sedan,2,1,0,True,49.78691805143192,750.0
440272,40-64,male,majority,20-29y,university,high,0.6027630963241031,True,before 2015,False,True,32765,10000.0,sedan,8,0,3,False,84.18087090288189,833.3333333333334
196570,40-64,female,majority,10-19y,university,high,0.7819530183027448,True,after 2015,True,True,10238,16000.0,sedan,3,1,0,False,80.13520582702486,1333.3333333333333
402571,26-39,female,majority,10-19y,university,low,,False,before 2015,False,True,10238,13000.0,sedan,1,0,4,False,41.050482134835654,1083.3333333333333
463229,26-39,female,majority,10-19y,high school,very low,0.4272678792680286,False,before 2015,True,False,92101,9000.0,sedan,1,0,0,True,23.008449185747505,750.0
297854,40-64,male,majority,20-29y,high school,high,0.6867141058386899,True,before 2015,True,True,10238,10000.0,sedan,9,0,2,False,40.6082132559771,833.3333333333334
975718,40-64,female,majority,0-9y,university,high,0.4840149273174377,True,after 2015,True,True,10238,10000.0,sedan,0,0,0,False,82.62173757752201,833.3333333333334
488658,40-64,female,majority,20-29y,university,high,0.6257870416277221,True,before 2015,False,True,10238,13000.0,sedan,0,0,2,False,22.763253581939235,1083.3333333333333
320313,26-39,female,majority,10-19y,high school,high,0.5957149581490123,True,before 2015,True,True,10238,7000.0,sedan,2,0,2,False,52.44363458577494,583.3333333333334
323129,40-64,male,majority,0-9y,high school,high,0.6809131865092295,True,after 2015,False,True,10238,11000.0,sedan,0,0,0,False,80.60967479607474,916.6666666666666
642860,26-39,male,majority,10-19y,high school,low,0.3065518093256519,False,before 2015,False,False,10238,18000.0,sedan,0,0,0,False,35.34774751283788,1500.0
445056,26-39,male,majority,10-19y,university,high,0.5893790042775761,True,before 2015,True,True,10238,9000.0,sedan,2,1,1,False,64.22096370026973,750.0
531284,40-64,male,majority,20-29y,university,high,0.6016258241392335,True,before 2015,False,True,10238,,sedan,2,2,1,False,24.56315740488145,
662855,65+,female,majority,0-9y,university,high,0.6563498838978089,True,after 2015,True,True,10238,7000.0,sedan,0,0,0,False,10.927944536815993,583.3333333333334
881496,26-39,female,majority,10-19y,none,medium,0.61535406879528,True,before 2015,True,True,10238,15000.0,sedan,0,0,1,False,79.43842250928563,1250.0
845655,65+,male,majority,30y+,university,high,0.6519123625904758,True,after 2015,True,True,10238,13000.0,sedan,5,1,6,False,9.896862340870683,1083.3333333333333
519751,16-25,male,minority,0-9y,none,very low,0.2950906798001347,False,before 2015,False,False,92101,14000.0,sedan,0,0,0,True,27.13813950795846,1166.6666666666667
745325,65+,female,majority,0-9y,high school,high,0.6112652567938774,True,after 2015,True,True,10238,,sedan,0,0,0,False,85.51094219974401,
518073,40-64,male,majority,20-29y,university,high,0.4746294315462082,False,after 2015,True,True,10238,7000.0,sedan,8,0,7,False,34.64692870786672,583.3333333333334
214281,26-39,male,majority,10-19y,none,very low,0.0953870936940878,True,before 2015,False,False,10238,15000.0,sedan,2,1,2,True,97.30453495141612,1250.0
828111,16-25,male,majority,0-9y,none,very low,0.4138170668973727,True,before 2015,False,True,10238,10000.0,sedan,0,0,0,True,97.97343347738597,833.3333333333334
466025,65+,female,majority,30y+,high school,high,0.6809852539465225,True,after 2015,True,True,10238,12000.0,sedan,3,1,6,False,26.82760204535567,1000.0
639084,26-39,male,majority,0-9y,university,high,0.6764783850579369,True,before 2015,False,True,32765,13000.0,sedan,0,0,0,False,4.097822224989045,1083.3333333333333
461923,26-39,male,majority,10-19y,university,low,,False,before 2015,True,False,10238,15000.0,sedan,1,0,1,False,70.50632842053791,1250.0
897135,26-39,male,majority,0-9y,high school,medium,0.4033846274374489,False,before 2015,True,True,10238,9000.0,sedan,0,0,0,True,45.098650264834376,750.0
235726,26-39,female,majority,0-9y,university,high,0.7040031235458382,True,after 2015,True,True,32765,10000.0,sedan,0,0,0,False,10.07528439595763,833.3333333333334
682225,26-39,male,majority,0-9y,university,high,0.5735410704695847,True,before 2015,True,True,32765,9000.0,sedan,0,0,0,False,70.75228189780428,750.0
396326,40-64,male,majority,20-29y,none,medium,0.4879440211154682,True,before 2015,False,True,10238,11000.0,sedan,5,0,4,False,3.1174909111921223,916.6666666666666
